_time,interface_name,path,telegraf_tag,metric_name:infra-statistics.packets_received
2024-05-10T06:56:00.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,569080
2024-05-10T06:56:30.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,570271
2024-05-10T06:57:00.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,571504
2024-05-10T06:57:30.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,572353
2024-05-10T06:58:00.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,573372
2024-05-10T06:58:30.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,574352
2024-05-10T06:59:00.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,575908
2024-05-10T06:59:30.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,577100
2024-05-10T07:00:00.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,578073
2024-05-10T07:00:30.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,578912
2024-05-10T07:01:00.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,579648
2024-05-10T07:01:30.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,580768
2024-05-10T07:02:00.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,581711
2024-05-10T07:02:30.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,582525
2024-05-10T07:03:00.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,583490
2024-05-10T07:03:30.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,584353
2024-05-10T07:04:00.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,585748
2024-05-10T07:04:30.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,586954
2024-05-10T07:05:00.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,587951
2024-05-10T07:05:30.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,589215
2024-05-10T07:06:00.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,590171
2024-05-10T07:06:30.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,590917
2024-05-10T07:07:00.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,592125
2024-05-10T07:07:30.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,593132
2024-05-10T07:08:00.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,593828
2024-05-10T07:08:30.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,594708
2024-05-10T07:09:00.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,595473
2024-05-10T07:09:30.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,596164
2024-05-10T07:10:00.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,597348
2024-05-10T07:10:30.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,598760
2024-05-10T07:11:00.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,599538
2024-05-10T07:11:30.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,600730
2024-05-10T07:12:00.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,601694
2024-05-10T07:12:30.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,602695
2024-05-10T07:13:00.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,603671
2024-05-10T07:13:30.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,604578
2024-05-10T07:14:00.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,605645
2024-05-10T07:14:30.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,606509
2024-05-10T07:15:00.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,607562
2024-05-10T07:15:30.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,608520
2024-05-10T07:16:00.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,609412
2024-05-10T07:16:30.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,610148
2024-05-10T07:17:00.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,610936
2024-05-10T07:17:30.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,611986
2024-05-10T07:18:00.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,612990
2024-05-10T07:18:30.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,613712
2024-05-10T07:19:00.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,614672
2024-05-10T07:19:30.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,615790
2024-05-10T07:20:00.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,616455
2024-05-10T07:20:30.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,617593
2024-05-10T07:21:00.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,618518
2024-05-10T07:21:30.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,619712
2024-05-10T07:22:00.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,620653
2024-05-10T07:22:30.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,621391
2024-05-10T07:23:00.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,622159
2024-05-10T07:23:30.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,623248
2024-05-10T07:24:00.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,624358
2024-05-10T07:24:30.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,625207
2024-05-10T07:25:00.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,626334
2024-05-10T07:25:30.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,626970
2024-05-10T07:26:00.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,627897
2024-05-10T07:26:30.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,628573
2024-05-10T07:27:00.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,629346
2024-05-10T07:27:30.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,630254
2024-05-10T07:28:00.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,630986
2024-05-10T07:28:30.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,631827
2024-05-10T07:29:00.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,632968
2024-05-10T07:29:30.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,633821
2024-05-10T07:30:00.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,634987
2024-05-10T07:30:30.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,635791
2024-05-10T07:31:00.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,636955
2024-05-10T07:31:30.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,638323
2024-05-10T07:32:00.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,638923
2024-05-10T07:32:30.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,639863
2024-05-10T07:33:00.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,641072
2024-05-10T07:33:30.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,642111
2024-05-10T07:34:00.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,643243
2024-05-10T07:34:30.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,644152
2024-05-10T07:35:00.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,645168
2024-05-10T07:35:30.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,646105
2024-05-10T07:36:00.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,647279
2024-05-10T07:36:30.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,648248
2024-05-10T07:37:00.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,649219
2024-05-10T07:37:30.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,650036
2024-05-10T07:38:00.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,650842
2024-05-10T07:38:30.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,651673
2024-05-10T07:39:00.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,652692
2024-05-10T07:39:30.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,653576
2024-05-10T07:40:00.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,654633
2024-05-10T07:40:30.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,656078
2024-05-10T07:41:00.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,657310
2024-05-10T07:41:30.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,658325
2024-05-10T07:42:00.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,659659
2024-05-10T07:42:30.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,660676
2024-05-10T07:43:00.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,661362
2024-05-10T07:43:30.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,662240
2024-05-10T07:44:00.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,662923
2024-05-10T07:44:30.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,663882
2024-05-10T07:45:00.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,664885
2024-05-10T07:45:30.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,666188
2024-05-10T07:46:00.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,667193
2024-05-10T07:46:30.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,668067
2024-05-10T07:47:00.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,669137
2024-05-10T07:47:30.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,669594
2024-05-10T07:48:00.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,670545
2024-05-10T07:48:30.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,671617
2024-05-10T07:49:00.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,672261
2024-05-10T07:49:30.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,673458
2024-05-10T07:50:00.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,674525
2024-05-10T07:50:30.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,675472
2024-05-10T07:51:00.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,676656
2024-05-10T07:51:30.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,678190
2024-05-10T07:52:00.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,679320
2024-05-10T07:52:30.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,680469
2024-05-10T07:53:00.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,681471
2024-05-10T07:53:30.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,682381
2024-05-10T07:54:00.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,683605
2024-05-10T07:54:30.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,684464
2024-05-10T07:55:00.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,685477
2024-05-10T07:55:30.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,686349
2024-05-10T07:56:00.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,687385
2024-05-10T07:56:30.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,688370
2024-05-10T07:57:00.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,689481
2024-05-10T07:57:30.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,690278
2024-05-10T07:58:00.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,691128
2024-05-10T07:58:30.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,691850
2024-05-10T07:59:00.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,692701
2024-05-10T07:59:30.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,693744
2024-05-10T08:00:00.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,694894
2024-05-10T08:00:30.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,695739
2024-05-10T08:01:00.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,696971
2024-05-10T08:01:30.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,698322
2024-05-10T08:02:00.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,699499
2024-05-10T08:02:30.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,700973
2024-05-10T08:03:00.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,701912
2024-05-10T08:03:30.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,702743
2024-05-10T08:04:00.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,703445
2024-05-10T08:04:30.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,704774
2024-05-10T08:05:00.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,705904
2024-05-10T08:05:30.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,706861
2024-05-10T08:06:00.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,707857
2024-05-10T08:06:30.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,708550
2024-05-10T08:07:00.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,709943
2024-05-10T08:07:30.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,710868
2024-05-10T08:08:00.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,711794
2024-05-10T08:08:30.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,712857
2024-05-10T08:09:00.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,713893
2024-05-10T08:09:30.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,714906
2024-05-10T08:10:00.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,715747
2024-05-10T08:10:30.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,716871
2024-05-10T08:11:00.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,718305
2024-05-10T08:11:30.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,719654
2024-05-10T08:12:00.000000+00:00,GigabitEthernet0/0/0/0,Cisco-IOS-XR-infra-statsd-oper:/infra-statistics/interfaces/interface/latest/generic-counters,gnmi,721067
