_time,Rate (Avg) /s
2024-05-09T13:18:30.000000+00:00,1306896
2024-05-09T13:19:00.000000+00:00,1307950
2024-05-09T13:19:30.000000+00:00,1309244
2024-05-09T13:20:00.000000+00:00,1310167
2024-05-09T13:20:30.000000+00:00,1311156
2024-05-09T13:21:00.000000+00:00,1312097
2024-05-09T13:21:30.000000+00:00,1312974
2024-05-09T13:22:00.000000+00:00,1313938
2024-05-09T13:22:30.000000+00:00,1314792
2024-05-09T13:23:00.000000+00:00,1315893
2024-05-09T13:23:30.000000+00:00,1316819
2024-05-09T13:24:00.000000+00:00,1317923
2024-05-09T13:24:30.000000+00:00,1318642
2024-05-09T13:25:00.000000+00:00,1319707
2024-05-09T13:25:30.000000+00:00,1320842
2024-05-09T13:26:00.000000+00:00,1321383
2024-05-09T13:26:30.000000+00:00,1322376
2024-05-09T13:27:00.000000+00:00,1323525
2024-05-09T13:27:30.000000+00:00,1324182
2024-05-09T13:28:00.000000+00:00,1325420
2024-05-09T13:28:30.000000+00:00,1326422
2024-05-09T13:29:00.000000+00:00,1327221
2024-05-09T13:29:30.000000+00:00,1328178
2024-05-09T13:30:00.000000+00:00,1329289
2024-05-09T13:30:30.000000+00:00,1330334
2024-05-09T13:31:00.000000+00:00,1331499
2024-05-09T13:31:30.000000+00:00,1332395
2024-05-09T13:32:00.000000+00:00,1333523
2024-05-09T13:32:30.000000+00:00,1334339
2024-05-09T13:33:00.000000+00:00,1335411
2024-05-09T13:33:30.000000+00:00,1336310
2024-05-09T13:34:00.000000+00:00,1337221
2024-05-09T13:34:30.000000+00:00,1338498
2024-05-09T13:35:00.000000+00:00,1339715
2024-05-09T13:35:30.000000+00:00,1340805
2024-05-09T13:36:00.000000+00:00,1341527
2024-05-09T13:36:30.000000+00:00,1342382
2024-05-09T13:37:00.000000+00:00,1343528
2024-05-09T13:37:30.000000+00:00,1344455
2024-05-09T13:38:00.000000+00:00,1345823
2024-05-09T13:38:30.000000+00:00,1346820
2024-05-09T13:39:00.000000+00:00,1347799
2024-05-09T13:39:30.000000+00:00,1348705
2024-05-09T13:40:00.000000+00:00,1349731
2024-05-09T13:40:30.000000+00:00,1350730
2024-05-09T13:41:00.000000+00:00,1351929
2024-05-09T13:41:30.000000+00:00,1353200
2024-05-09T13:42:00.000000+00:00,1354137
2024-05-09T13:42:30.000000+00:00,1354970
2024-05-09T13:43:00.000000+00:00,1355697
2024-05-09T13:43:30.000000+00:00,1356878
2024-05-09T13:44:00.000000+00:00,1357715
2024-05-09T13:44:30.000000+00:00,1358314
2024-05-09T13:45:00.000000+00:00,1359391
2024-05-09T13:45:30.000000+00:00,1360858
2024-05-09T13:46:00.000000+00:00,1361797
2024-05-09T13:46:30.000000+00:00,1362883
2024-05-09T13:47:00.000000+00:00,1363803
2024-05-09T13:47:30.000000+00:00,1364682
2024-05-09T13:48:00.000000+00:00,1365770
2024-05-09T13:48:30.000000+00:00,1366630
2024-05-09T13:49:00.000000+00:00,1367624
2024-05-09T13:49:30.000000+00:00,1368656
2024-05-09T13:50:00.000000+00:00,1369521
2024-05-09T13:50:30.000000+00:00,1370749
2024-05-09T13:51:00.000000+00:00,1371772
2024-05-09T13:51:30.000000+00:00,1372701
2024-05-09T13:52:00.000000+00:00,1373902
2024-05-09T13:52:30.000000+00:00,1374821
2024-05-09T13:53:00.000000+00:00,1375921
2024-05-09T13:53:30.000000+00:00,1376999
2024-05-09T13:54:00.000000+00:00,1378274
2024-05-09T13:54:30.000000+00:00,1379399
2024-05-09T13:55:00.000000+00:00,1380393
2024-05-09T13:55:30.000000+00:00,1381525
2024-05-09T13:56:00.000000+00:00,1382743
2024-05-09T13:56:30.000000+00:00,1383773
2024-05-09T13:57:00.000000+00:00,1384679
2024-05-09T13:57:30.000000+00:00,1385316
2024-05-09T13:58:00.000000+00:00,1386007
2024-05-09T13:58:30.000000+00:00,1386864
2024-05-09T13:59:00.000000+00:00,1387682
2024-05-09T13:59:30.000000+00:00,1388613
2024-05-09T14:00:00.000000+00:00,1389623
2024-05-09T14:00:30.000000+00:00,1390759
2024-05-09T14:01:00.000000+00:00,1391803
2024-05-09T14:01:30.000000+00:00,1392980
2024-05-09T14:02:00.000000+00:00,1394087
2024-05-09T14:02:30.000000+00:00,1394791
2024-05-09T14:03:00.000000+00:00,1395697
2024-05-09T14:03:30.000000+00:00,1396748
2024-05-09T14:04:00.000000+00:00,1397564
2024-05-09T14:04:30.000000+00:00,1398714
2024-05-09T14:05:00.000000+00:00,1400019
2024-05-09T14:05:30.000000+00:00,1401231
2024-05-09T14:06:00.000000+00:00,1402128
2024-05-09T14:06:30.000000+00:00,1403344
2024-05-09T14:07:00.000000+00:00,1404278
2024-05-09T14:07:30.000000+00:00,1405109
2024-05-09T14:08:00.000000+00:00,1405890
2024-05-09T14:08:30.000000+00:00,1406747
2024-05-09T14:09:00.000000+00:00,1407609
2024-05-09T14:09:30.000000+00:00,1408611
2024-05-09T14:10:00.000000+00:00,1409642
2024-05-09T14:10:30.000000+00:00,1410672
2024-05-09T14:11:00.000000+00:00,1411817
2024-05-09T14:11:30.000000+00:00,1413135
2024-05-09T14:12:00.000000+00:00,1414419
2024-05-09T14:12:30.000000+00:00,1415221
2024-05-09T14:13:00.000000+00:00,1415804
2024-05-09T14:13:30.000000+00:00,1417071
2024-05-09T14:14:00.000000+00:00,1417855
2024-05-09T14:14:30.000000+00:00,1418840
2024-05-09T14:15:00.000000+00:00,1419605
2024-05-09T14:15:30.000000+00:00,1420213
2024-05-09T14:16:00.000000+00:00,1421261
2024-05-09T14:16:30.000000+00:00,1422331
2024-05-09T14:17:00.000000+00:00,1423119
2024-05-09T14:17:30.000000+00:00,1423500
2024-05-09T14:18:00.000000+00:00,1424295
2024-05-09T14:18:30.000000+00:00,1425291
2024-05-09T14:19:00.000000+00:00,1425935
2024-05-09T14:19:30.000000+00:00,1426940
2024-05-09T14:20:00.000000+00:00,1427936
2024-05-09T14:20:30.000000+00:00,1429082
2024-05-09T14:21:00.000000+00:00,1430164
2024-05-09T14:21:30.000000+00:00,1431049
2024-05-09T14:22:00.000000+00:00,1432382
2024-05-09T14:22:30.000000+00:00,1433449
2024-05-09T14:23:00.000000+00:00,1434538
2024-05-09T14:23:30.000000+00:00,1435431
2024-05-09T14:24:00.000000+00:00,1436400
2024-05-09T14:24:30.000000+00:00,1437253
2024-05-09T14:25:00.000000+00:00,1438217
2024-05-09T14:25:30.000000+00:00,1439527
2024-05-09T14:26:00.000000+00:00,1440193
2024-05-09T14:26:30.000000+00:00,1440788
2024-05-09T14:27:00.000000+00:00,1441986
2024-05-09T14:27:30.000000+00:00,1442843
2024-05-09T14:28:00.000000+00:00,1443613
2024-05-09T14:28:30.000000+00:00,1444739
2024-05-09T14:29:00.000000+00:00,1445558
2024-05-09T14:29:30.000000+00:00,1446891
2024-05-09T14:30:00.000000+00:00,1448025
2024-05-09T14:30:30.000000+00:00,1448957
2024-05-09T14:31:00.000000+00:00,1450446
2024-05-09T14:31:30.000000+00:00,1451405
2024-05-09T14:32:00.000000+00:00,1452647
2024-05-09T14:32:30.000000+00:00,1453806
2024-05-09T14:33:00.000000+00:00,1455160
2024-05-09T14:33:30.000000+00:00,1456552
2024-05-09T14:34:00.000000+00:00,1457616
2024-05-09T14:34:30.000000+00:00,1458495
2024-05-09T14:35:00.000000+00:00,1459586
2024-05-09T14:35:30.000000+00:00,1460418
2024-05-09T14:36:00.000000+00:00,1461761
2024-05-09T14:36:30.000000+00:00,1462706
2024-05-09T14:37:00.000000+00:00,1463537
2024-05-09T14:37:30.000000+00:00,1464473
2024-05-09T14:38:00.000000+00:00,1465107
2024-05-09T14:38:30.000000+00:00,1465831
2024-05-09T14:39:00.000000+00:00,1467011
2024-05-09T14:39:30.000000+00:00,1467848
2024-05-09T14:40:00.000000+00:00,1468637
2024-05-09T14:40:30.000000+00:00,1469774
2024-05-09T14:41:00.000000+00:00,1471069
2024-05-09T14:41:30.000000+00:00,1472293
2024-05-09T14:42:00.000000+00:00,1473586
2024-05-09T14:42:30.000000+00:00,1474534
2024-05-09T14:43:00.000000+00:00,1475344
2024-05-09T14:43:30.000000+00:00,1476724
2024-05-09T14:44:00.000000+00:00,1477717
2024-05-09T14:44:30.000000+00:00,1478697
2024-05-09T14:45:00.000000+00:00,1479962
2024-05-09T14:45:30.000000+00:00,1481041
2024-05-09T14:46:00.000000+00:00,1482072
2024-05-09T14:46:30.000000+00:00,1483423
2024-05-09T14:47:00.000000+00:00,1484198
2024-05-09T14:47:30.000000+00:00,1485282
2024-05-09T14:48:00.000000+00:00,1486197
2024-05-09T14:48:30.000000+00:00,1487169
2024-05-09T14:49:00.000000+00:00,1488415
2024-05-09T14:49:30.000000+00:00,1489485
2024-05-09T14:50:00.000000+00:00,1490592
2024-05-09T14:50:30.000000+00:00,1491836
2024-05-09T14:51:00.000000+00:00,1492821
2024-05-09T14:51:30.000000+00:00,1493733
2024-05-09T14:52:00.000000+00:00,1494618
2024-05-09T14:52:30.000000+00:00,1495324
2024-05-09T14:53:00.000000+00:00,1496829
2024-05-09T14:53:30.000000+00:00,1497688
2024-05-09T14:54:00.000000+00:00,1498701
2024-05-09T14:54:30.000000+00:00,1499675
2024-05-09T14:55:00.000000+00:00,1500735
2024-05-09T14:55:30.000000+00:00,1501866
2024-05-09T14:56:00.000000+00:00,1502978
2024-05-09T14:56:30.000000+00:00,1503779
2024-05-09T14:57:00.000000+00:00,1504649
2024-05-09T14:57:30.000000+00:00,1505604
2024-05-09T14:58:00.000000+00:00,1506458
2024-05-09T14:58:30.000000+00:00,1507697
2024-05-09T14:59:00.000000+00:00,1508735
2024-05-09T14:59:30.000000+00:00,1509850
2024-05-09T15:00:00.000000+00:00,1510981
2024-05-09T15:00:30.000000+00:00,1512245
2024-05-09T15:01:00.000000+00:00,1513339
2024-05-09T15:01:30.000000+00:00,1514159
2024-05-09T15:02:00.000000+00:00,1515333
2024-05-09T15:02:30.000000+00:00,1516302
2024-05-09T15:03:00.000000+00:00,1517290
2024-05-09T15:03:30.000000+00:00,1518487
2024-05-09T15:04:00.000000+00:00,1519792
2024-05-09T15:04:30.000000+00:00,1520826
2024-05-09T15:05:00.000000+00:00,1521887
2024-05-09T15:05:30.000000+00:00,1523195
2024-05-09T15:06:00.000000+00:00,1524183
2024-05-09T15:06:30.000000+00:00,1525621
2024-05-09T15:07:00.000000+00:00,1526638
2024-05-09T15:07:30.000000+00:00,1527185
2024-05-09T15:08:00.000000+00:00,1528239
2024-05-09T15:08:30.000000+00:00,1529233
2024-05-09T15:09:00.000000+00:00,1530431
2024-05-09T15:09:30.000000+00:00,1531534
2024-05-09T15:10:00.000000+00:00,1532505
2024-05-09T15:10:30.000000+00:00,1533290
2024-05-09T15:11:00.000000+00:00,1534306
2024-05-09T15:11:30.000000+00:00,1535216
2024-05-09T15:12:00.000000+00:00,1536194
2024-05-09T15:12:30.000000+00:00,1537411
2024-05-09T15:13:00.000000+00:00,1538839
2024-05-09T15:13:30.000000+00:00,1539998
2024-05-09T15:14:00.000000+00:00,1540816
2024-05-09T15:14:30.000000+00:00,1541935
2024-05-09T15:15:00.000000+00:00,1543173
2024-05-09T15:15:30.000000+00:00,1544019
2024-05-09T15:16:00.000000+00:00,1544932
2024-05-09T15:16:30.000000+00:00,1545853
2024-05-09T15:17:00.000000+00:00,1546600
2024-05-09T15:17:30.000000+00:00,1547629
2024-05-09T15:18:00.000000+00:00,1548509
2024-05-09T15:18:30.000000+00:00,1549511
2024-05-09T15:19:00.000000+00:00,1550274
2024-05-09T15:19:30.000000+00:00,1551154
2024-05-09T15:20:00.000000+00:00,1552297
2024-05-09T15:20:30.000000+00:00,1553252
2024-05-09T15:21:00.000000+00:00,1554655
2024-05-09T15:21:30.000000+00:00,1555655
2024-05-09T15:22:00.000000+00:00,1556794
2024-05-09T15:22:30.000000+00:00,1558079
2024-05-09T15:23:00.000000+00:00,1558889
2024-05-09T15:23:30.000000+00:00,1559617
2024-05-09T15:24:00.000000+00:00,1560370
2024-05-09T15:24:30.000000+00:00,1561652
2024-05-09T15:25:00.000000+00:00,1562541
2024-05-09T15:25:30.000000+00:00,1564021
2024-05-09T15:26:00.000000+00:00,1564848
2024-05-09T15:26:30.000000+00:00,1565803
2024-05-09T15:27:00.000000+00:00,1567015
2024-05-09T15:27:30.000000+00:00,1568315
2024-05-09T15:28:00.000000+00:00,1569631
2024-05-09T15:28:30.000000+00:00,1570791
2024-05-09T15:29:00.000000+00:00,1571936
2024-05-09T15:29:30.000000+00:00,1573022
2024-05-09T15:30:00.000000+00:00,1574177
2024-05-09T15:30:30.000000+00:00,1575097
2024-05-09T15:31:00.000000+00:00,1575991
2024-05-09T15:31:30.000000+00:00,1577070
2024-05-09T15:32:00.000000+00:00,1578130
2024-05-09T15:32:30.000000+00:00,1579138
2024-05-09T15:33:00.000000+00:00,1580371
2024-05-09T15:33:30.000000+00:00,1581642
2024-05-09T15:34:00.000000+00:00,1582717
2024-05-09T15:34:30.000000+00:00,1584042
2024-05-09T15:35:00.000000+00:00,1584813
2024-05-09T15:35:30.000000+00:00,1585742
2024-05-09T15:36:00.000000+00:00,1586539
2024-05-09T15:36:30.000000+00:00,1587084
2024-05-09T15:37:00.000000+00:00,1587971
2024-05-09T15:37:30.000000+00:00,1588846
2024-05-09T15:38:00.000000+00:00,1590052
2024-05-09T15:38:30.000000+00:00,1591096
2024-05-09T15:39:00.000000+00:00,1591831
2024-05-09T15:39:30.000000+00:00,1593170
2024-05-09T15:40:00.000000+00:00,1594413
2024-05-09T15:40:30.000000+00:00,1595559
2024-05-09T15:41:00.000000+00:00,1596571
2024-05-09T15:41:30.000000+00:00,1597459
2024-05-09T15:42:00.000000+00:00,1598479
2024-05-09T15:42:30.000000+00:00,1599796
2024-05-09T15:43:00.000000+00:00,1601267
2024-05-09T15:43:30.000000+00:00,1602655
2024-05-09T15:44:00.000000+00:00,1603615
2024-05-09T15:44:30.000000+00:00,1604421
2024-05-09T15:45:00.000000+00:00,1605448
2024-05-09T15:45:30.000000+00:00,1606062
2024-05-09T15:46:00.000000+00:00,1607067
2024-05-09T15:46:30.000000+00:00,1607955
2024-05-09T15:47:00.000000+00:00,1608766
2024-05-09T15:47:30.000000+00:00,1609346
2024-05-09T15:48:00.000000+00:00,1610352
2024-05-09T15:48:30.000000+00:00,1611163
2024-05-09T15:49:00.000000+00:00,1611869
2024-05-09T15:49:30.000000+00:00,1612263
2024-05-09T15:50:00.000000+00:00,1613256
2024-05-09T15:50:30.000000+00:00,1614640
2024-05-09T15:51:00.000000+00:00,1616030
2024-05-09T15:51:30.000000+00:00,1617018
2024-05-09T15:52:00.000000+00:00,1617992
2024-05-09T15:52:30.000000+00:00,1619185
2024-05-09T15:53:00.000000+00:00,1620079
2024-05-09T15:53:30.000000+00:00,1621219
2024-05-09T15:54:00.000000+00:00,1622430
2024-05-09T15:54:30.000000+00:00,1623705
2024-05-09T15:55:00.000000+00:00,1624684
2024-05-09T15:55:30.000000+00:00,1625611
2024-05-09T15:56:00.000000+00:00,1626376
2024-05-09T15:56:30.000000+00:00,1627129
2024-05-09T15:57:00.000000+00:00,1627987
2024-05-09T15:57:30.000000+00:00,1628959
2024-05-09T15:58:00.000000+00:00,1630045
2024-05-09T15:58:30.000000+00:00,1630802
2024-05-09T15:59:00.000000+00:00,1632041
2024-05-09T15:59:30.000000+00:00,1632955
2024-05-09T16:00:00.000000+00:00,1633950
2024-05-09T16:00:30.000000+00:00,1634830
2024-05-09T16:01:00.000000+00:00,1635403
2024-05-09T16:01:30.000000+00:00,1636660
2024-05-09T16:02:00.000000+00:00,1637901
2024-05-09T16:02:30.000000+00:00,1638944
2024-05-09T16:03:00.000000+00:00,1640051
2024-05-09T16:03:30.000000+00:00,1641234
2024-05-09T16:04:00.000000+00:00,1641979
2024-05-09T16:04:30.000000+00:00,1642903
2024-05-09T16:05:00.000000+00:00,1644061
2024-05-09T16:05:30.000000+00:00,1644778
2024-05-09T16:06:00.000000+00:00,1645777
2024-05-09T16:06:30.000000+00:00,1646424
2024-05-09T16:07:00.000000+00:00,1647421
2024-05-09T16:07:30.000000+00:00,1648313
2024-05-09T16:08:00.000000+00:00,1648894
2024-05-09T16:08:30.000000+00:00,1650045
2024-05-09T16:09:00.000000+00:00,1650838
2024-05-09T16:09:30.000000+00:00,1651644
2024-05-09T16:10:00.000000+00:00,1652683
2024-05-09T16:10:30.000000+00:00,1653943
2024-05-09T16:11:00.000000+00:00,1654797
2024-05-09T16:11:30.000000+00:00,1655889
2024-05-09T16:12:00.000000+00:00,1657069
2024-05-09T16:12:30.000000+00:00,1658307
2024-05-09T16:13:00.000000+00:00,1659436
2024-05-09T16:13:30.000000+00:00,1660442
2024-05-09T16:14:00.000000+00:00,1661334
2024-05-09T16:14:30.000000+00:00,1662381
2024-05-09T16:15:00.000000+00:00,1663165
2024-05-09T16:15:30.000000+00:00,1663549
2024-05-09T16:16:00.000000+00:00,1664576
2024-05-09T16:16:30.000000+00:00,1665675
2024-05-09T16:17:00.000000+00:00,1666106
2024-05-09T16:17:30.000000+00:00,1666803
2024-05-09T16:18:00.000000+00:00,1667831
2024-05-09T16:18:30.000000+00:00,1669160
2024-05-09T16:19:00.000000+00:00,1670104
2024-05-09T16:19:30.000000+00:00,1670926
2024-05-09T16:20:00.000000+00:00,1671888
2024-05-09T16:20:30.000000+00:00,1673193
2024-05-09T16:21:00.000000+00:00,1674121
2024-05-09T16:21:30.000000+00:00,1675041
2024-05-09T16:22:00.000000+00:00,1676038
2024-05-09T16:22:30.000000+00:00,1676946
2024-05-09T16:23:00.000000+00:00,1678065
2024-05-09T16:23:30.000000+00:00,1679470
2024-05-09T16:24:00.000000+00:00,1680592
2024-05-09T16:24:30.000000+00:00,1681571
2024-05-09T16:25:00.000000+00:00,1682512
2024-05-09T16:25:30.000000+00:00,1683167
2024-05-09T16:26:00.000000+00:00,1684284
2024-05-09T16:26:30.000000+00:00,1685186
2024-05-09T16:27:00.000000+00:00,1686054
2024-05-09T16:27:30.000000+00:00,1687592
2024-05-09T16:28:00.000000+00:00,1688556
2024-05-09T16:28:30.000000+00:00,1689324
2024-05-09T16:29:00.000000+00:00,1690179
2024-05-09T16:29:30.000000+00:00,1691377
2024-05-09T16:30:00.000000+00:00,1692399
2024-05-09T16:30:30.000000+00:00,1693141
2024-05-09T16:31:00.000000+00:00,1694383
2024-05-09T16:31:30.000000+00:00,1695329
2024-05-09T16:32:00.000000+00:00,1696798
2024-05-09T16:32:30.000000+00:00,1698113
2024-05-09T16:33:00.000000+00:00,1699118
2024-05-09T16:33:30.000000+00:00,1700454
2024-05-09T16:34:00.000000+00:00,1701525
2024-05-09T16:34:30.000000+00:00,1702725
2024-05-09T16:35:00.000000+00:00,1703821
2024-05-09T16:35:30.000000+00:00,1704620
2024-05-09T16:36:00.000000+00:00,1705431
2024-05-09T16:36:30.000000+00:00,1706555
2024-05-09T16:37:00.000000+00:00,1707392
2024-05-09T16:37:30.000000+00:00,1708210
2024-05-09T16:38:00.000000+00:00,1708923
2024-05-09T16:38:30.000000+00:00,1709926
2024-05-09T16:39:00.000000+00:00,1711279
2024-05-09T16:39:30.000000+00:00,1712033
2024-05-09T16:40:00.000000+00:00,1713037
2024-05-09T16:40:30.000000+00:00,1714349
2024-05-09T16:41:00.000000+00:00,1715391
2024-05-09T16:41:30.000000+00:00,1716561
2024-05-09T16:42:00.000000+00:00,1717443
2024-05-09T16:42:30.000000+00:00,1718628
2024-05-09T16:43:00.000000+00:00,1719685
2024-05-09T16:43:30.000000+00:00,1720962
2024-05-09T16:44:00.000000+00:00,1722257
2024-05-09T16:44:30.000000+00:00,1723805
2024-05-09T16:45:00.000000+00:00,1724920
2024-05-09T16:45:30.000000+00:00,1725953
2024-05-09T16:46:00.000000+00:00,1726932
2024-05-09T16:46:30.000000+00:00,1727779
2024-05-09T16:47:00.000000+00:00,1728750
2024-05-09T16:47:30.000000+00:00,1729590
2024-05-09T16:48:00.000000+00:00,1730527
2024-05-09T16:48:30.000000+00:00,1731708
2024-05-09T16:49:00.000000+00:00,1732447
2024-05-09T16:49:30.000000+00:00,1733643
2024-05-09T16:50:00.000000+00:00,1734905
2024-05-09T16:50:30.000000+00:00,1735911
2024-05-09T16:51:00.000000+00:00,1736544
2024-05-09T16:51:30.000000+00:00,1737502
2024-05-09T16:52:00.000000+00:00,1738855
2024-05-09T16:52:30.000000+00:00,1739949
2024-05-09T16:53:00.000000+00:00,1740843
2024-05-09T16:53:30.000000+00:00,1741822
2024-05-09T16:54:00.000000+00:00,1743048
2024-05-09T16:54:30.000000+00:00,1744187
2024-05-09T16:55:00.000000+00:00,1745138
2024-05-09T16:55:30.000000+00:00,1746033
2024-05-09T16:56:00.000000+00:00,1746895
2024-05-09T16:56:30.000000+00:00,1747628
2024-05-09T16:57:00.000000+00:00,1748855
2024-05-09T16:57:30.000000+00:00,1749689
2024-05-09T16:58:00.000000+00:00,1750836
2024-05-09T16:58:30.000000+00:00,1752058
2024-05-09T16:59:00.000000+00:00,1753198
2024-05-09T16:59:30.000000+00:00,1754080
2024-05-09T17:00:00.000000+00:00,1755160
2024-05-09T17:00:30.000000+00:00,1756185
2024-05-09T17:01:00.000000+00:00,1757062
2024-05-09T17:01:30.000000+00:00,1758207
2024-05-09T17:02:00.000000+00:00,1759065
2024-05-09T17:02:30.000000+00:00,1760401
2024-05-09T17:03:00.000000+00:00,1761402
2024-05-09T17:03:30.000000+00:00,1762522
2024-05-09T17:04:00.000000+00:00,1763636
2024-05-09T17:04:30.000000+00:00,1764614
2024-05-09T17:05:00.000000+00:00,1765730
2024-05-09T17:05:30.000000+00:00,1766603
2024-05-09T17:06:00.000000+00:00,1767717
2024-05-09T17:06:30.000000+00:00,1768366
2024-05-09T17:07:00.000000+00:00,1769295
2024-05-09T17:07:30.000000+00:00,1770582
2024-05-09T17:08:00.000000+00:00,1771286
2024-05-09T17:08:30.000000+00:00,1772068
2024-05-09T17:09:00.000000+00:00,1773111
2024-05-09T17:09:30.000000+00:00,1774115
2024-05-09T17:10:00.000000+00:00,1775184
2024-05-09T17:10:30.000000+00:00,1776312
2024-05-09T17:11:00.000000+00:00,1777497
2024-05-09T17:11:30.000000+00:00,1778799
2024-05-09T17:12:00.000000+00:00,1779975
2024-05-09T17:12:30.000000+00:00,1781026
2024-05-09T17:13:00.000000+00:00,1782255
2024-05-09T17:13:30.000000+00:00,1783715
2024-05-09T17:14:00.000000+00:00,1784746
2024-05-09T17:14:30.000000+00:00,1785581
2024-05-09T17:15:00.000000+00:00,1786801
2024-05-09T17:15:30.000000+00:00,1787745
2024-05-09T17:16:00.000000+00:00,1788251
2024-05-09T17:16:30.000000+00:00,1789338
2024-05-09T17:17:00.000000+00:00,1790135
2024-05-09T17:17:30.000000+00:00,1791016
2024-05-09T17:18:00.000000+00:00,1791986
2024-05-09T17:18:30.000000+00:00,1792942
2024-05-09T17:19:00.000000+00:00,1794024
2024-05-09T17:19:30.000000+00:00,1794905
2024-05-09T17:20:00.000000+00:00,1796007
2024-05-09T17:20:30.000000+00:00,1796985
2024-05-09T17:21:00.000000+00:00,1798190
2024-05-09T17:21:30.000000+00:00,1799393
2024-05-09T17:22:00.000000+00:00,1800300
2024-05-09T17:22:30.000000+00:00,1801616
2024-05-09T17:23:00.000000+00:00,1802603
2024-05-09T17:23:30.000000+00:00,1803844
2024-05-09T17:24:00.000000+00:00,1804975
2024-05-09T17:24:30.000000+00:00,1806372
2024-05-09T17:25:00.000000+00:00,1807326
2024-05-09T17:25:30.000000+00:00,1808224
2024-05-09T17:26:00.000000+00:00,1809160
2024-05-09T17:26:30.000000+00:00,1810017
2024-05-09T17:27:00.000000+00:00,1811081
2024-05-09T17:27:30.000000+00:00,1811657
2024-05-09T17:28:00.000000+00:00,1812350
2024-05-09T17:28:30.000000+00:00,1813054
2024-05-09T17:29:00.000000+00:00,1814184
2024-05-09T17:29:30.000000+00:00,1815494
2024-05-09T17:30:00.000000+00:00,1816472
2024-05-09T17:30:30.000000+00:00,1817468
2024-05-09T17:31:00.000000+00:00,1818540
2024-05-09T17:31:30.000000+00:00,1819852
2024-05-09T17:32:00.000000+00:00,1820761
2024-05-09T17:32:30.000000+00:00,1821908
2024-05-09T17:33:00.000000+00:00,1823197
2024-05-09T17:33:30.000000+00:00,1824377
2024-05-09T17:34:00.000000+00:00,1825473
2024-05-09T17:34:30.000000+00:00,1826703
2024-05-09T17:35:00.000000+00:00,1827161
2024-05-09T17:35:30.000000+00:00,1828265
2024-05-09T17:36:00.000000+00:00,1829074
2024-05-09T17:36:30.000000+00:00,1829626
2024-05-09T17:37:00.000000+00:00,1830632
2024-05-09T17:37:30.000000+00:00,1831806
2024-05-09T17:38:00.000000+00:00,1832682
2024-05-09T17:38:30.000000+00:00,1833791
2024-05-09T17:39:00.000000+00:00,1835054
2024-05-09T17:39:30.000000+00:00,1836285
2024-05-09T17:40:00.000000+00:00,1837612
2024-05-09T17:40:30.000000+00:00,1838790
2024-05-09T17:41:00.000000+00:00,1839863
2024-05-09T17:41:30.000000+00:00,1840622
2024-05-09T17:42:00.000000+00:00,1841667
2024-05-09T17:42:30.000000+00:00,1842597
2024-05-09T17:43:00.000000+00:00,1844125
2024-05-09T17:43:30.000000+00:00,1845170
2024-05-09T17:44:00.000000+00:00,1846252
2024-05-09T17:44:30.000000+00:00,1847392
2024-05-09T17:45:00.000000+00:00,1848400
2024-05-09T17:45:30.000000+00:00,1849707
2024-05-09T17:46:00.000000+00:00,1850523
2024-05-09T17:46:30.000000+00:00,1851480
2024-05-09T17:47:00.000000+00:00,1852235
2024-05-09T17:47:30.000000+00:00,1852870
2024-05-09T17:48:00.000000+00:00,1853651
2024-05-09T17:48:30.000000+00:00,1854562
2024-05-09T17:49:00.000000+00:00,1855416
2024-05-09T17:49:30.000000+00:00,1856245
2024-05-09T17:50:00.000000+00:00,1856963
2024-05-09T17:50:30.000000+00:00,1857976
2024-05-09T17:51:00.000000+00:00,1858733
2024-05-09T17:51:30.000000+00:00,1859965
2024-05-09T17:52:00.000000+00:00,1861075
2024-05-09T17:52:30.000000+00:00,1861882
2024-05-09T17:53:00.000000+00:00,1862914
2024-05-09T17:53:30.000000+00:00,1863843
2024-05-09T17:54:00.000000+00:00,1864964
2024-05-09T17:54:30.000000+00:00,1866262
2024-05-09T17:55:00.000000+00:00,1866886
2024-05-09T17:55:30.000000+00:00,1867877
2024-05-09T17:56:00.000000+00:00,1868785
2024-05-09T17:56:30.000000+00:00,1869837
2024-05-09T17:57:00.000000+00:00,1870783
2024-05-09T17:57:30.000000+00:00,1871531
2024-05-09T17:58:00.000000+00:00,1872371
2024-05-09T17:58:30.000000+00:00,1873130
2024-05-09T17:59:00.000000+00:00,1874285
2024-05-09T17:59:30.000000+00:00,1875257
2024-05-09T18:00:00.000000+00:00,1876636
2024-05-09T18:00:30.000000+00:00,1877654
2024-05-09T18:01:00.000000+00:00,1878570
2024-05-09T18:01:30.000000+00:00,1879347
2024-05-09T18:02:00.000000+00:00,1880080
2024-05-09T18:02:30.000000+00:00,1880862
2024-05-09T18:03:00.000000+00:00,1882009
2024-05-09T18:03:30.000000+00:00,1883191
2024-05-09T18:04:00.000000+00:00,1883932
2024-05-09T18:04:30.000000+00:00,1885141
2024-05-09T18:05:00.000000+00:00,1886043
2024-05-09T18:05:30.000000+00:00,1887040
2024-05-09T18:06:00.000000+00:00,1888303
2024-05-09T18:06:30.000000+00:00,1889400
2024-05-09T18:07:00.000000+00:00,1890250
2024-05-09T18:07:30.000000+00:00,1890971
2024-05-09T18:08:00.000000+00:00,1891444
2024-05-09T18:08:30.000000+00:00,1892218
2024-05-09T18:09:00.000000+00:00,1893116
